From: Smith-Martin et al. (2019) Effects of dry-season irrigation on leaf physiology and biomass allocation in tropical lianas and trees. Ecology 100:e02827,,,,,,,,,,,,,,
These data are summaries of data available online with the article:,,,,https://doi.org/10.5061/dryad.844rs7d,,,,,,,,,,
mean_MPa is pre-dawn leaf water potential; it is the mean from replicate trees in replicate plots which were not watered.,,,,,,,,,,,,,,
mean_CO2_flux is flux into a leaf; it is a very close proxy for photosynthetic rate,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Plot,Treatment,Tag,Speciesname,Habit,PredawnMPa,MiddayMPa,MiddayMinusPredawnMPa,Photo.umolCO2,Condu.mol.H2O,IntrinsicWUE.A,InstantaneusWUE.A,SoilMoisture,Date,Season
7,unwatered,693,Huracrepitans,tree,-0.305,-0.473,-0.168,17.6,0.265,66.41509434,10.05714286,NA,14_Oct_2015,wet
5,unwatered,466,Paulliniapinnata,liana,-0.413,-0.804,-0.391,8.29,0.122,67.95081967,7.336283186,NA,14_Oct_2015,wet
6,watered,597,Callichlamyslatifolia,liana,-0.165,-1.576,-1.411,13.1,0.19,68.94736842,8.733333333,NA,14_Oct_2015,wet
6,watered,561,Hieronymaalchorneoides,tree,-0.217,-1.061,-0.844,8.79,0.124,70.88709677,6.323741007,NA,14_Oct_2015,wet
6,watered,535,Machaeriummilleflorum,liana,-0.208,-0.298,-0.09,7.08,0.0985,71.87817259,6.941176471,NA,14_Oct_2015,wet
10,unwatered,916,Doliocarpusmajor,liana,-0.307,-1.187,-0.88,12.9,0.177,72.88135593,8.657718121,NA,16_Oct_2015,wet
12,unwatered,1143,Machaeriummilleflorum,liana,-0.224,-1.474,-1.25,10.1,0.131,77.09923664,6.644736842,NA,17_Oct_2015,wet
10,unwatered,966,Maripapanamensis,liana,-0.146,-1.481,-1.335,16.4,0.207,79.22705314,9.265536723,NA,16_Oct_2015,wet
12,unwatered,1190,Callichlamyslatifolia,liana,-0.176,-1.471,-1.295,4.3,0.051,84.31372549,7.439446367,NA,17_Oct_2015,wet
9,watered,891,Dipteryxoleifera,tree,-0.113,-0.484,-0.371,12.4,0.141,87.94326241,8.21192053,NA,16_Oct_2015,wet
9,watered,854,Hieronymaalchorneoides,tree,-0.149,-0.818,-0.669,12.8,0.142,90.14084507,9.014084507,NA,16_Oct_2015,wet
10,unwatered,912,Davillakunthii,liana,-0.125,-1.141,-1.016,18.1,0.2,90.5,11.03658537,NA,16_Oct_2015,wet
8,watered,794,Huracrepitans,tree,-0.676,-1.646,-0.97,21.6,0.228,94.73684211,11.86813187,NA,16_Oct_2015,wet
5,unwatered,491,Crescentiacujete,tree,-0.168,-1.201,-1.033,10.1,0.0918,110.0217865,10.31664964,NA,14_Oct_2015,wet
10,unwatered,985,Terminaliaamazonia,tree,-0.167,-1.68,-1.513,11.9,0.103,115.5339806,10.53097345,NA,16_Oct_2015,wet
7,unwatered,673,Callichlamyslatifolia,liana,-0.191,-0.612,-0.421,7.75,0.065,119.2307692,11.48148148,NA,14_Oct_2015,wet
7,unwatered,682,Crescentiacujete,tree,-0.234,-1.176,-0.942,8.87,0.0635,139.6850394,12.67142857,NA,14_Oct_2015,wet
8,watered,720,Swieteniamacrophylla,tree,-0.218,-1.554,-1.336,9.6,0.0628,152.866242,12.8342246,NA,16_Oct_2015,wet
10,unwatered,968,Crescentiacujete,tree,-0.322,-1.013,-0.691,10.3,0.0636,161.9496855,13.37662338,NA,16_Oct_2015,wet
10,unwatered,971,Callichlamyslatifolia,liana,-0.116,-0.775,-0.659,6.62,0.0304,217.7631579,13.84937238,NA,16_Oct_2015,wet
10,unwatered,938,Swieteniamacrophylla,tree,-1.092,-2.616,-1.524,0.345,0.0317,10.88328076,0.541601256,20.2296,15_March_16,dry
4,unwatered,388,Swieteniamacrophylla,tree,-2.34,-3.689,-1.349,1.48,0.122,12.13114754,-5.52238806,20.3478,14_March_16,dry
3,watered,202,Huracrepitans,tree,-0.553,-1.65,-1.097,3.94,0.195,20.20512821,1.242902208,22.0982,14_March_16,dry
10,unwatered,916,Doliocarpusmajor,liana,-0.67,-1.409,-0.739,1.36,0.0336,40.47619048,1.968162084,20.94,15_March_16,dry
11,watered,1068,Crescentiacujete,tree,-0.794,-1.771,-0.977,2.63,0.0586,44.88054608,2.155737705,17.8088,16_March_16,dry
12,unwatered,1110,Huracrepitans,tree,-0.462,-1.657,-1.195,11.7,0.259,45.17374517,3.223140496,17.3808,16_March_16,dry
5,unwatered,491,Crescentiacujete,tree,-0.416,-2.509,-2.093,2.57,0.0495,51.91919192,2.447619048,18.3388,14_March_16,dry
8,watered,707,Doliocarpusmajor,liana,-0.541,-1.56,-1.019,7.87,0.139,56.61870504,3.561085973,20.14,15_March_16,dry
11,watered,1074,Maripapanamensis,liana,-1.01,-1.452,-0.442,4.86,0.0858,56.64335664,3.115384615,16.8672,16_March_16,dry
10,unwatered,912,Davillakunthii,liana,-0.351,-2.102,-1.751,4.11,0.0683,60.17569546,3.261904762,21.0732,15_March_16,dry
12,unwatered,1131,Crescentiacujete,tree,-0.561,-1.401,-0.84,6.07,0.0992,61.18951613,3.429378531,16.696,16_March_16,dry
12,unwatered,1143,Machaeriummilleflorum,liana,-0.55,-1.981,-1.431,15.1,0.238,63.44537815,4.402332362,18.7932,16_March_16,dry
3,watered,234,Doliocarpusmajor,liana,-0.537,-2.967,-2.43,2.87,0.0415,69.15662651,3.384433962,26.0913,14_March_16,dry
6,watered,523,Crescentiacujete,tree,-1.136,-1.836,-0.7,3.11,0.0449,69.26503341,3.11,21.5488,14_March_16,dry
8,watered,705,Davillakunthii,liana,-0.441,-2.286,-1.845,3.25,0.0456,71.27192982,3.494623656,20.1824,15_March_16,dry
11,watered,1058,Dipteryxoleifera,tree,-1.901,-3.361,-1.46,3.44,0.0482,71.36929461,3.405940594,17.8516,16_March_16,dry
11,watered,1073,Callichlamyslatifolia,liana,-0.44,-1.63,-1.19,8.24,0.114,72.28070175,3.980676329,17.766,16_March_16,dry
9,watered,818,Crescentiacujete,tree,-0.76,-1.456,-0.696,4.67,0.0646,72.29102167,3.796747967,20.496,15_March_16,dry
8,watered,712,Machaeriummilleflorum,liana,-0.402,-1.93,-1.528,9.24,0.125,73.92,4.180995475,21.9208,15_March_16,dry
6,watered,578,Davillakunthii,liana,-0.274,-2.867,-2.593,11.6,0.151,76.82119205,4.01384083,20.3076,14_March_16,dry
7,unwatered,670,Machaeriummilleflorum,liana,-0.378,-1.553,-1.175,13.8,0.179,77.09497207,4.876325088,20.7336,15_March_16,dry
8,watered,762,Dipteryxoleifera,tree,-1.872,-2.647,-0.775,8.57,0.11,77.90909091,4.37244898,21.836,15_March_16,dry
12,unwatered,1107,Davillakunthii,liana,-0.238,-1.261,-1.023,17.2,0.22,78.18181818,5.375,17.98,16_March_16,dry
7,unwatered,682,Crescentiacujete,tree,-0.781,-2.083,-1.302,10.1,0.129,78.29457364,4.469026549,19.1648,15_March_16,dry
11,watered,1077,Machaeriummilleflorum,liana,-0.516,-1.998,-1.482,15.8,0.201,78.60696517,5.249169435,18.5792,16_March_16,dry
4,unwatered,359,Machaeriummilleflorum,liana,-0.426,-2.65,-2.224,12.5,0.157,79.61783439,5.630630631,20.2384,14_March_16,dry
7,unwatered,673,Callichlamyslatifolia,liana,-0.163,-2.062,-1.899,12.4,0.154,80.51948052,4.920634921,20.564,15_March_16,dry
12,unwatered,1151,Doliocarpusmajor,liana,-0.314,-1.531,-1.217,11.7,0.145,80.68965517,4.698795181,16.482,16_March_16,dry
3,watered,205,Machaeriummilleflorum,liana,-0.354,-2.226,-1.872,11.2,0.138,81.15942029,4.705882353,21.5512,14_March_16,dry
6,watered,560,Swieteniamacrophylla,tree,-0.397,-2.601,-2.204,4.37,0.0537,81.37802607,4.201923077,17.868,14_March_16,dry
4,unwatered,324,Dipteryxoleifera,tree,-1.68,-3.781,-2.101,5.37,0.0657,81.73515982,4.401639344,19.9102,14_March_16,dry
9,watered,829,Machaeriummilleflorum,liana,-0.642,-1.183,-0.541,13.5,0.165,81.81818182,5.037313433,20.8512,15_March_16,dry
6,watered,564,Doliocarpusmajor,liana,-0.917,-3.306,-2.389,4.08,0.0498,81.92771084,4.662857143,20.0508,14_March_16,dry
5,unwatered,483,Machaeriummilleflorum,liana,-0.311,-0.589,-0.278,12.6,0.146,86.30136986,5.407725322,18.724,14_March_16,dry
12,unwatered,1136,Paulliniapinnata,liana,-0.501,-2.002,-1.501,5.02,0.0581,86.40275387,4.605504587,16.5248,16_March_16,dry
9,watered,899,Callichlamyslatifolia,liana,-0.625,-1.544,-0.919,6.07,0.0697,87.08751793,4.186206897,22.272,15_March_16,dry
10,unwatered,971,Callichlamyslatifolia,liana,-0.591,-0.736,-0.145,14.1,0.159,88.67924528,5,21.1176,15_March_16,dry
10,unwatered,968,Crescentiacujete,tree,-0.69,-2.219,-1.529,14.9,0.167,89.22155689,5.050847458,21.0288,15_March_16,dry
9,watered,831,Davillakunthii,liana,-0.615,-1.362,-0.747,6.34,0.0708,89.5480226,4.372413793,22.1832,15_March_16,dry
12,unwatered,1184,Swieteniamacrophylla,tree,-1.088,-1.88,-0.792,4.54,0.0484,93.80165289,5.044444444,15.8828,16_March_16,dry
8,watered,776,Hieronymaalchorneoides,tree,-1.399,-1.411,-0.012,2.03,0.0212,95.75471698,4.891566265,23.4472,15_March_16,dry
3,watered,222,Crescentiacujete,tree,-1.367,-2.261,-0.894,1.44,0.015,96,4.848484848,25.3802,14_March_16,dry
7,unwatered,602,Swieteniamacrophylla,tree,-1.133,-2.905,-1.772,7.12,0.0736,96.73913043,4.876712329,20.564,15_March_16,dry
4,unwatered,320,Davillakunthii,liana,-0.161,-3.178,-3.017,7.51,0.0773,97.15394567,5.108843537,21.8794,14_March_16,dry
3,watered,266,Dipteryxoleifera,tree,-0.533,-2.468,-1.935,11.6,0.117,99.14529915,6.137566138,23.9033,14_March_16,dry
10,unwatered,967,Paulliniapinnata,liana,-0.72,-2.545,-1.825,16.2,0.163,99.38650307,5.529010239,21.3396,15_March_16,dry
5,unwatered,427,Dipteryxoleifera,tree,-0.974,-3.001,-2.027,4.91,0.0489,100.408998,5.401540154,19.2376,14_March_16,dry
8,watered,734,Paulliniapinnata,liana,-0.85,-3.107,-2.257,5.79,0.0576,100.5208333,5.123893805,25.3552,15_March_16,dry
3,watered,204,Callichlamyslatifolia,liana,-0.613,-1.181,-0.568,4.63,0.0458,101.0917031,5.144444444,22.2076,14_March_16,dry
3,watered,260,Davillakunthii,liana,-0.423,-2.139,-1.716,3.94,0.0382,103.1413613,4.828431373,23.1922,14_March_16,dry
6,watered,535,Machaeriummilleflorum,liana,-0.613,-2.075,-1.462,10.2,0.0981,103.9755352,5.125628141,22.7472,14_March_16,dry
8,watered,732,Terminaliaamazonia,tree,-0.103,-1.782,-1.679,2.55,0.0243,104.9382716,4.602888087,23.108,15_March_16,dry
6,watered,597,Callichlamyslatifolia,liana,-0.345,-1.849,-1.504,3.65,0.0327,111.6207951,4.847277556,17.9964,14_March_16,dry
6,watered,584,Paulliniapinnata,liana,-0.676,-2.701,-2.025,7.2,0.0644,111.8012422,5.413533835,18.9808,14_March_16,dry
6,watered,561,Hieronymaalchorneoides,tree,-1.193,-2.22,-1.027,1.95,0.0172,113.372093,4.599056604,20.008,14_March_16,dry
7,unwatered,624,Doliocarpusmajor,liana,-2.877,-3.621,-0.744,3.74,0.0325,115.0769231,5.252808989,20.7336,15_March_16,dry
9,watered,882,Doliocarpusmajor,liana,-0.68,-1.704,-1.024,6.48,0.0562,115.3024911,5.445378151,24.0036,15_March_16,dry
10,unwatered,944,Hieronymaalchorneoides,tree,-1.566,-1.948,-0.382,7.71,0.0655,117.7099237,5.072368421,21.8724,15_March_16,dry
5,unwatered,463,Maripapanamensis,liana,-1.022,-1.901,-0.879,3.77,0.0317,118.9274448,5.660660661,18.2104,14_March_16,dry
12,unwatered,1101,Terminaliaamazonia,tree,-0.629,-0.932,-0.303,8.96,0.0748,119.7860963,6.787878788,16.0112,16_March_16,dry
6,watered,595,Dipteryxoleifera,tree,-2.4,-3.542,-1.142,5.28,0.0439,120.2733485,5.371312309,18.8952,14_March_16,dry
4,unwatered,318,Doliocarpusmajor,liana,-0.372,-3.444,-3.072,2.72,0.0222,122.5225225,5.913043478,24.0674,14_March_16,dry
9,watered,819,Maripapanamensis,liana,-0.771,-1.39,-0.619,2.06,0.0166,124.0963855,5.81920904,21.7392,15_March_16,dry
5,unwatered,466,Paulliniapinnata,liana,-0.699,-3.332,-2.633,3.29,0.0264,124.6212121,6.326923077,17.868,14_March_16,dry
8,watered,728,Callichlamyslatifolia,liana,-0.583,-0.708,-0.125,5.87,0.0467,125.6959315,6.00204499,20.4792,15_March_16,dry
5,unwatered,436,Doliocarpusmajor,liana,-0.58,-3.19,-2.61,3.87,0.0307,126.0586319,6.886120996,19.4088,14_March_16,dry
12,unwatered,1186,Dipteryxoleifera,tree,NA,NA,NA,6.16,0.0464,132.7586207,6.574172892,17.4236,16_March_16,dry
5,unwatered,422,Davillakunthii,liana,-0.306,-2.604,-2.298,6.41,0.0461,139.0455531,7.612826603,19.2804,14_March_16,dry
5,unwatered,480,Callichlamyslatifolia,liana,-0.56,-1.929,-1.369,2.4,0.0168,142.8571429,6.25,19.366,14_March_16,dry
5,unwatered,459,Terminaliaamazonia,tree,-0.354,-2.039,-1.685,5.43,0.0376,144.4148936,7.042801556,18.2104,14_March_16,dry
3,watered,268,Paulliniapinnata,liana,-0.915,-4.266,-3.351,6.6,0.0456,144.7368421,7.228915663,22.1529,14_March_16,dry
8,watered,752,Maripapanamensis,liana,-0.771,-1.69,-0.919,5.91,0.0405,145.9259259,7.378277154,21.7512,15_March_16,dry
6,watered,593,Maripapanamensis,liana,-0.466,-1.843,-1.377,2.97,0.0203,146.3054187,6.387096774,18.6384,14_March_16,dry
12,unwatered,1198,Maripapanamensis,liana,-0.678,-1.28,-0.602,4.07,0.0277,146.9314079,7.05372617,16.3536,16_March_16,dry
9,watered,854,Hieronymaalchorneoides,tree,-0.903,-1.451,-0.548,5.96,0.0403,147.8908189,6.492374728,24.6696,15_March_16,dry
9,watered,814,Swieteniamacrophylla,tree,-1.25,-2.853,-1.603,4.05,0.0273,148.3516484,6.574675325,20.7624,15_March_16,dry
7,unwatered,608,Terminaliaamazonia,tree,-0.875,-1.904,-1.029,5.21,0.035,148.8571429,6.946666667,19.1648,15_March_16,dry
7,unwatered,650,Maripapanamensis,liana,-1.068,-1.531,-0.463,8.16,0.053,153.9622642,8.526645768,19.9704,15_March_16,dry
6,watered,515,Terminaliaamazonia,tree,-1.042,-2.502,-1.46,4.68,0.0302,154.9668874,7.428571429,17.6112,14_March_16,dry
4,unwatered,306,Callichlamyslatifolia,liana,-0.543,-1.841,-1.298,6.86,0.0435,157.7011494,8.235294118,21.77,14_March_16,dry
8,watered,794,Huracrepitans,tree,-0.94,-1.819,-0.879,3.88,0.0245,158.3673469,7.132352941,19.4616,15_March_16,dry
4,unwatered,400,Huracrepitans,tree,-0.57,-1.308,-0.738,4.22,0.0265,159.245283,7.263339071,21.1683,14_March_16,dry
9,watered,883,Paulliniapinnata,liana,-0.566,-2.025,-1.459,2.97,0.0185,160.5405405,7.557251908,22.4496,15_March_16,dry
7,unwatered,603,Paulliniapinnata,liana,-0.791,-2.478,-1.687,4.71,0.0292,161.3013699,7.488076312,21.4968,15_March_16,dry
8,watered,800,Swieteniamacrophylla,tree,-1.346,-2.886,-1.54,3.25,0.0196,165.8163265,8.333333333,19.6736,15_March_16,dry
10,unwatered,966,Maripapanamensis,liana,-0.781,-1.409,-0.628,7.43,0.0445,166.9662921,7.356435644,21.9168,15_March_16,dry
12,unwatered,1193,Hieronymaalchorneoides,tree,-1.181,-1.252,-0.071,0.753,0.00439,171.5261959,7.636916836,17.3808,16_March_16,dry
4,unwatered,349,Crescentiacujete,tree,-1.769,-2.879,-1.11,2.17,0.0123,176.4227642,8.007380074,21.4418,14_March_16,dry
9,watered,840,Terminaliaamazonia,tree,-2.099,-2.11,-0.011,0.887,0.00502,176.6932271,8.447619048,23.0268,15_March_16,dry
7,unwatered,633,Dipteryxoleifera,tree,-0.955,-1.012,-0.057,7.32,0.0413,177.2397094,9.127182045,19.8856,15_March_16,dry
3,watered,221,Terminaliaamazonia,tree,-1.083,-1.408,-0.325,2.29,0.0129,177.5193798,7.684563758,25.2708,14_March_16,dry
9,watered,891,Dipteryxoleifera,tree,NA,NA,NA,3.01,0.0161,186.9565217,7.432098765,19.608,15_March_16,dry
3,watered,281,Swieteniamacrophylla,tree,-0.35,-2.86,-2.51,5.13,0.027,190,10.55555556,21.4965,14_March_16,dry
7,unwatered,628,Davillakunthii,liana,-0.64,-2.217,-1.577,4.17,0.0214,194.8598131,8.834745763,20.2248,15_March_16,dry
10,unwatered,985,Terminaliaamazonia,tree,-0.947,-1.563,-0.616,12.2,0.0626,194.8881789,10.16666667,22.05,15_March_16,dry
11,watered,1010,Terminaliaamazonia,tree,-1.245,-2.137,-0.892,14,0.07,200,11.57024793,19.6064,16_March_16,dry
4,unwatered,319,Terminaliaamazonia,tree,-1.163,-2.866,-1.703,3.37,0.0166,203.0120482,7.764976959,22.9734,14_March_16,dry
11,watered,1028,Paulliniapinnata,liana,-0.601,-1.113,-0.512,11.6,0.0564,205.6737589,10.45045045,19.7776,16_March_16,dry
11,watered,1013,Doliocarpusmajor,liana,-0.66,-1.833,-1.173,10.3,0.05,206,9.716981132,17.8088,16_March_16,dry
5,unwatered,404,Huracrepitans,tree,-0.911,-1.66,-0.749,3.8,0.017,223.5294118,9.620253165,19.152,14_March_16,dry
11,watered,1049,Davillakunthii,liana,-0.702,-2.437,-1.735,10.5,0.0464,226.2931034,10.74718526,16.6532,16_March_16,dry
11,watered,1086,Hieronymaalchorneoides,tree,-1.941,-2.162,-0.221,1.85,0.00763,242.4639581,10.88235294,17.2096,16_March_16,dry
3,watered,231,Maripapanamensis,liana,-0.981,-1.742,-0.761,3.48,0.0111,313.5135135,13.43629344,22.8093,14_March_16,dry
3,watered,288,Hieronymaalchorneoides,tree,-0.881,-0.879,0.002,0.41,0.00114,359.6491228,18.63636364,22.4264,14_March_16,dry
7,unwatered,668,Hieronymaalchorneoides,tree,-1.011,-2.06,-1.049,2.88,0.00669,430.4932735,19.86206897,19.716,15_March_16,dry
4,unwatered,389,Paulliniapinnata,liana,-0.5,-2.173,-1.673,3.37,0.00487,691.9917864,-99.11764706,25.8178,14_March_16,dry
4,unwatered,385,Maripapanamensis,liana,-0.731,-1.409,-0.678,2.18,0.004,545,272.5,22.317,14_March_16,dry
6,watered,581,Huracrepitans,tree,NA,NA,NA,NA,NA,NA,NA,NA,14_March_16,dry
7,unwatered,693,Huracrepitans,tree,NA,NA,NA,NA,NA,NA,NA,NA,15_March_16,dry
9,watered,858,Huracrepitans,tree,NA,NA,NA,NA,NA,NA,NA,NA,15_March_16,dry
10,unwatered,962,Dipteryxoleifera,tree,NA,NA,NA,NA,NA,NA,NA,NA,15_March_16,dry
10,unwatered,978,Huracrepitans,tree,NA,NA,NA,NA,NA,NA,NA,NA,15_March_16,dry
11,watered,1067,Huracrepitans,tree,NA,NA,NA,NA,NA,NA,NA,NA,16_March_16,dry
11,watered,1059,Swieteniamacrophylla,tree,NA,NA,NA,NA,NA,NA,NA,NA,16_March_16,dry
12,unwatered,1190,Callichlamyslatifolia,liana,NA,NA,NA,NA,NA,NA,NA,NA,16_March_16,dry
